284;1957
290;8171
230;1926
237;283
61;1019
48;8268
239;8146
164;8008
106;8005
703;1195
54;1739
96;8155
270;8066
1028;8001
246;1080
10000222;3312
703;8129
41;344
323241;1281
323345;569
323345;1757
54;735
323241;539
246;771
61;720
323363;8057
231;2510
323241;241
61;2054
829;8112
83;388
248;8061
272;8169
323345;1258
133;339
323241;2134
245;8045
323341;8191
323299;1061
133;543
323270;8124
10000001;8042
262;8346
323241;974
208;8041
268;303
290;8110
323241;1240
48;1730
323345;8076
231;8102
139;302
182;8142
1017;331
246;2102
67;296
48;8085
323241;2610
36;8171
54;1796
54;1035
133;1346
323316;3313
323341;8122
285;8169
244;280
10001;8142
52;8153
11000014;8157
1;348
11000014;8142
10000040;1401
10000001;372
231;8194
323241;603
10000222;1215
285;8181
256;336
323341;1721
10000040;360
26;8145
323363;8086
7;1409
222;8333
230;8065
323341;1147
323341;420
323239;1253
323345;2561
133;2809
10000001;350
323316;8008
54;1096
323365;969
13;1092
256;504
224;8126
1017;105
231;1345
323299;318
1030;336
284;8133
253;8153
276;719
323294;309
323341;415
231;319
133;1109
224;8157
323345;1083
81;8202
270;1079
239;314
231;1264
48;637
1030;1718
231;1786
237;323
1049;2119
106;1195
263;8008
262;8146
323336;8191
222;324
230;8277
34;1307
183;326
54;1445
50;311
323341;351
272;8115
230;8333
1;327
61;2803
61;401
272;1347
108;305
272;257
230;963
1100006;8085
273;361
134;150
0;1701
232;8008
216;8234
323294;146
13;768
10000040;1463
54;214
323316;369
10000013;8003
13;2129
61;1063
38;8019
323239;296
323241;1784
323239;8261
139;8007
81;150
50;3313
275;8005
323345;8174
231;3808
253;8061
323270;8182
323242;8154
323345;592
10000;1402
323341;8132
1028;8008
133;1755
323270;202
290;8001
209;310
230;8060
26;8090
231;118
41;8115
237;8097
59;8131
230;8340
323236;317
323345;1459
1028;8181
291;8084
231;8334
66;340
48;1773
216;8110
323341;2120
24;3715
244;236
10000222;364
270;8228
323351;279
253;1902
224;351
61;2811
291;8269
239;1303
210;8130
323341;725
106;364
281;8057
323270;324
133;1316
222;1314
223;8045
231;931
1;772
323341;8014
323341;1717
1100011;8109
133;927
248;8123
323341;364
10001;8003
1045;8090
4;235
76;342
323345;1109
209;235
231;393
54;1016
41;8137
231;776
10000040;320
1;2701
133;1057
54;298
231;1184
323365;929
323283;310
5;8092
61;723
78;114
256;296
31;1061
231;1079
224;8067
323345;8150
270;120
1003;2106
106;8139
323341;333
262;311
323341;230
323241;110
323341;1762
277;2115
323360;1905
36;326
1017;1195
133;1807
268;8163
213;8343
61;2127
275;349
10000001;8160
1041;737
36;1027
167;572
209;8109
61;2612
61;2505
262;8110
231;253
565;946
289;1477
230;8236
323341;506
323236;1504
231;234
167;931
83;8005
1;3411
323270;8072
323336;1222
230;1177
1017;123
40;8097
54;1332
59;8135
323306;8047
0;1710
323347;8180
10000040;8206
11;1124
1049;1010
34;8057
323316;1902
323309;8167
48;8042
323345;1142
41;1253
323345;1045
323345;500
323345;423
323345;2543
323241;1313
41;8053
54;1345
262;8061
323241;8077
133;1309
44;8013
231;1511
277;728
323239;8057
72;8058
272;8013
1017;8213
10000001;1463
230;8256
61;8070
1017;8068
48;923
323299;8027
108;308
323341;308
323345;8100
290;314
48;1091
61;327
323241;8267
276;564
285;356
278;8003
1;1292
54;279
829;1045
1017;8119
223;8153
323341;1301
285;103
262;8178
323347;337
61;139
133;415
11000014;8050
1028;967
223;1402
10000222;3810
133;1074
323341;1740
5;8128
209;241
48;2131
133;8006
44;350
323294;1941
262;8136
133;763
167;302
291;1913
323314;1284
167;1311
54;2505
183;8133
133;319
273;1206
106;8215
61;573
57;1319
71;8048
155;8081
66;1913
1;3802
323270;745
253;399
54;1437
270;2128
323321;8075
323241;558
59;315
54;1014
262;8135
10000001;8131
231;8185
274;967
246;1418
274;336
48;8271
239;1902
1017;312
323241;595
323241;3724
277;719
323345;536
231;1201
223;8171
323241;927
106;114
11000014;308
61;119
1017;2119
231;8116
275;8057
244;8026
1;1277
1017;1082
323239;410
1033;8196
231;8031
291;8134
26;8077
223;347
61;223
48;8274
222;8255
59;388
323236;329
323341;565
231;936
78;1902
212;1029
48;8027
323333;521
72;8135
231;3329
1100006;8013
323341;8080
54;205
230;1045
61;705
323341;1181
1033;8143
323345;3707
1017;634
1049;1033
281;8086
1100011;8061
210;338
245;1118
133;1191
323345;542
81;110
281;8077
0;3704
323283;8161
223;351
323241;2112
10001;111
106;1926
231;1018
276;149
323318;8092
206;1301
1;767
1017;1031
139;8143
323236;8137
216;388
223;949
1045;202
61;8043
133;368
61;8087
829;2108
44;312
278;8098
54;3405
289;1445
54;8004
323345;2097
61;951
1033;313
248;8346
232;303
244;1302
323345;3302
155;8143
54;8020
1;725
231;712
1017;8164
323314;1406
239;8041
1100006;8124
26;8081
323363;146
1033;337
1030;1762
1017;8041
231;910
41;369
223;980
323341;919
133;725
323341;953
565;3810
54;1001
285;8142
26;8181
40;8058
41;8114
276;8163
231;1788
323336;1061
323239;1219
230;8253
323316;969
323365;8013
239;1453
209;8213
32;2103
10001;8077
1;3804
281;360
10000222;323
231;2810
1017;285
185;8207
139;372
262;8133
239;1008
284;215
263;285
60;1457
54;1317
275;311
11000014;317
281;8332
139;8138
323341;354
61;3906
10000040;396
230;8137
323309;8155
323352;8166
185;936
10001;3312
323236;8183
323241;1815
182;8058
248;257
231;903
323314;8082
10000040;8023
323236;1913
244;251
61;2592
323316;371
78;8141
1100006;8340
323341;8187
1;3716
323241;1957
323299;2132
323314;1219
78;329
231;2586
25;8114
290;324
281;103
11000014;367
231;1801
256;1222
231;1012
231;3011
323239;631
244;347
164;334
48;1052
278;1219
78;305
323236;396
829;2121
829;1024
59;1273
61;3400
61;976
6;1326
290;8143
231;8257
1019;929
323341;389
323236;1311
253;8045
290;8138
278;146
50;1215
323299;1028
54;381
323243;350
323345;739
134;8181
222;8057
10001;8054
323270;8013
230;1466
1;951
183;334
230;932
1033;8001
76;718
284;1301
262;361
272;932
50;348
1033;215
238;8167
289;1214
323365;8002
323314;418
183;340
48;2810
323294;8099
224;123
281;718
1017;1004
323333;8080
323341;2516
48;3404
275;8127
231;1109
61;2537
239;8257
108;1301
54;918
66;8169
248;350
323241;1147
290;8126
323345;1345
231;3341
323347;1926
230;8111
246;2122
61;2116
323270;8184
223;1474
61;2108
155;8115
26;8131
81;1732
323308;931
323261;3716
829;606
133;2510
139;313
252;8166
1033;8225
48;2120
14;1401
133;1826
231;1903
48;8006
10000040;8044
263;1701
239;1203
323270;311
323314;321
323321;909
278;515
54;726
323341;1056
237;111
323363;8126
41;8128
106;8013
323341;229
25;8115
323345;2100
268;8099
278;1307
323299;1222
281;286
133;1100
323239;8189
289;3315
323341;8042
224;8246
563;8095
78;354
231;320
223;8020
133;8072
323345;1132
323341;2512
13;596
323341;1941
323241;1314
54;739
0;936
323341;124
323306;949
323365;1245
96;1306
96;1322
57;929
323333;257
323241;334
323241;2902
237;286
323261;8049
182;8141
5;302
81;271
1017;1501
54;1301
14;8048
231;2579
61;363
323345;8175
281;325
231;2129
57;8028
5;318
216;1307
290;8099
213;8063
50;329
133;8262
253;931
323336;150
224;1926
323241;1084
323309;955
48;1331
198;8049
134;8338
323299;322
231;1730
323345;1508
231;8177
256;324
5;503
133;637
1033;342
54;523
829;8102
1033;929
323341;955
1017;158
323341;8048
323294;257
1030;3711
48;511
323341;327
78;314
323345;8254
59;1270
133;143
224;367
57;750
268;8143
323241;1132
563;8092
323308;317
5;388
323241;2516
323345;271
1017;8182
72;8045
274;367
323241;631
323345;3803
323241;1190
212;2102
10000222;1181
34;8139
323345;3708
133;1279
1014;936
284;8268
59;150
133;2557
323241;150
323345;1301
323341;367
13;1057
231;904
108;314
133;3012
213;8002
48;1828
210;8113
281;8136
274;3313
270;118
323243;1404
134;371
133;3908
323365;503
0;3719
323341;232
323345;8221
323365;504
278;1118
323261;3721
323345;8142
67;8141
278;302
133;975
66;1783
323309;8023
1017;1223
1017;1243
231;347
323241;1825
1100006;283
268;8134
323241;1511
83;372
323309;8019
108;929
323336;2130
323299;324
323314;8118
1049;8005
323241;1052
323299;1014
61;627
270;8038
253;8086
323318;351
44;8085
276;351
48;3315
41;8178
10000001;1319
323241;8006
323316;364
323336;2110
323345;934
323316;249
167;1319
276;1457
323341;732
289;8042
323345;1184
323309;1303
289;8126
246;2129
244;1181
133;1475
323345;1239
248;8003
231;1117
48;356
323239;1707
231;703
323241;1088
323345;705
323336;8185
323347;316
323347;8331
48;1134
1;809
209;275
212;1040
224;348
323360;1913
252;3709
289;8057
239;1322
83;344
47;8073
231;8126
54;224
1030;279
230;8039
61;1168
48;8007
48;1191
323239;283
239;8173
1014;521
232;396
323241;3723
48;1739
231;1462
323314;1828
48;8033
323341;1288
239;8169
230;125
230;8255
284;8234
10000001;8016
182;8084
1033;319
1045;296
253;1347
323351;932
48;204
323314;745
106;302
10000040;1740
270;8152
323341;2130
224;8081
273;8013
246;2128
1045;8146
323360;1954
26;3312
253;311
285;8138
210;399
323341;1052
54;964
239;1708
323345;3905
323321;369
212;2118
178;8080
11000014;8099
263;1905
1045;8123
323241;360
231;944
231;3714
48;1121
323318;8005
155;8131
323360;360
230;8261
277;509
238;3735
244;8290
61;921
212;728
323333;8142
291;1322
232;8269
25;8131
230;365
213;8102
216;8141
133;518
278;296
1;1176
31;2120
147;1432
323341;1724
231;511
270;8179
1049;8240
1033;241
323345;606
323341;1796
323341;1264
213;8214
1030;1764
270;316
1017;8103
224;361
284;8083
563;8225
230;8202
323241;1338
59;8134
222;8347
275;356
54;1117
48;8189
323345;516
54;290
54;1708
290;338
54;111
565;8042
224;8135
323345;8117
323322;1504
231;8272
1;542
10000001;1788
48;3722
48;1327
323236;8178
285;8146
208;8136
323345;8029
323309;1453
323341;1055
230;323
61;2583
323241;1753
323337;367
231;807
256;8137
1030;317
323336;717
272;8217
30;1279
268;1319
231;1174
231;3321
76;257
13;2112
289;8140
134;111
323341;951
133;1076
323239;509
230;347
48;8021
1017;8203
10000040;348
323345;253
48;954
50;1306
323241;1520
829;8239
289;8142
142;955
323365;283
323241;408
323283;8169
61;1183
183;1504
231;1327
106;8016
281;1181
273;8140
54;1183
230;1714
323241;2531
230;8049
290;146
54;376
10000001;8169
133;1727
139;312
61;2810
133;8263
133;1454
263;310
248;8236
54;1201
72;8072
277;1037
164;246
231;934
10000001;8004
323337;399
1017;8053
323321;8142
1033;360
96;931
323341;575
231;3804
323345;1263
323341;1737
277;1055
323242;936
245;1231
288;1707
291;8130
238;1322
1049;1075
10000222;1195
278;8141
1017;354
31;1089
239;1301
323341;729
703;969
134;8123
323345;3914
133;8117
323299;763
213;8282
10000040;8130
66;1790
66;1713
323299;111
212;2101
1045;146
209;371
323314;1278
223;8003
323243;1249
44;8137
78;8138
278;313
50;509
323314;8045
10000013;8098
139;8137
829;1463
323270;8128
268;8080
44;8050
10001;1219
231;2901
323316;323
323242;8172
323270;8126
323318;8002
289;337
231;743
237;8146
10000040;8146
1;1744
133;914
133;305
270;2111
323316;215
133;215
323241;8147
272;8136
323299;8045
323341;1241
231;298
26;8134
1017;8217
289;8081
285;145
323341;8011
231;1512
323241;538
281;312
275;317
54;1235
133;211
133;913
48;256
281;321
231;1760
61;765
323321;8095
323341;3702
10000040;8141
1030;8167
273;3313
60;8042
275;503
133;1351
323236;8110
323293;8048
133;1706
41;8099
323309;8172
231;1914
1019;1249
231;2513
231;3813
231;8218
277;2128
2;555
36;2132
275;114
272;8092
231;279
182;929
13;1097
284;932
10001;8154
0;1707
231;8293
231;2525
54;2111
41;8067
323345;3715
222;8344
167;929
290;8189
323241;8266
26;1926
54;3501
210;353
39;8167
1;1038
54;632
323241;1277
133;2707
1045;8141
54;1405
230;337
230;8047
44;323
1017;8030
270;2124
213;342
323341;1049
231;8019
290;8142
262;931
323345;1796
1049;8040
253;8157
323360;8142
48;751
34;241
323270;151
1014;8001
209;564
223;334
273;337
273;1322
1017;334
231;8223
231;8076
285;8158
270;1223
1017;120
244;1313
323345;8244
270;1221
231;1232
231;428
270;8024
323341;3502
230;224
323306;1743
1049;8171
278;1215
231;1259
239;8128
133;274
270;1037
54;941
96;8044
239;969
13;1033
272;8127
44;8058
323345;741
323241;1047
10001;8136
30;750
133;8034
281;8215
48;3721
272;344
57;1311
323345;850
245;8133
281;8063
323341;149
1100011;8114
231;1186
323361;1457
133;546
829;1014
1003;771
323341;1709
278;8113
36;1018
323299;1080
281;342
323241;939
24;1722
231;8250
563;3312
323341;703
224;331
48;638
54;3410
829;8171
288;1322
1045;1816
278;1957
133;904
323341;1505
1;8035
323345;8032
278;8114
231;3703
48;548
48;1817
274;8045
48;1824
61;8175
54;1173
50;8008
54;525
278;8005
323241;1304
231;976
48;927
323318;353
224;8176
231;2521
230;244
268;8097
281;1313
1032;521
291;8114
323345;8111
10000001;969
54;147
36;2123
25;8140
253;8173
54;3314
133;1170
32;1016
31;2117
284;8137
263;8072
48;1244
323365;8092
134;8264
278;321
237;8143
323293;8014
323241;1061
270;1195
1041;8011
26;342
323365;1195
323239;315
231;2905
0;932
323341;1285
10000222;8137
223;8109
323345;3720
57;1306
1045;1230
276;1313
323341;1330
276;572
239;8229
50;286
239;1474
212;2104
323345;1096
134;329
1045;618
50;1232
323318;8081
323341;1810
323341;1139
245;322
1;1027
253;1708
323241;972
52;932
290;932
323241;1258
106;8085
1017;8043
36;1016
237;8136
323270;1261
206;8042
1028;503
133;1821
323241;3415
323308;980
323239;1524
231;8159
13;2110
323299;605
100007;1418
275;8145
230;8019
323241;734
54;3416
133;554
223;8005
285;344
323347;1826
34;1916
10000222;8061
224;337
54;931
323345;2903
323241;3406
246;1075
167;980
323341;2111
323321;961
273;8045
268;1311
10000001;1106
216;344
32;1060
231;2803
323321;1450
134;303
61;1287
10000040;146
323345;294
10000040;8099
323241;1525
231;536
10000040;325
50;8077
244;561
252;317
290;1926
54;1253
253;1913
323345;8035
10000013;369
1100006;340
323241;1318
48;1768
106;335
223;8067
285;219
277;1047
270;1017
41;1245
281;8085
41;929
1003;1017
49;3810
48;1902
96;980
60;949
1014;8155
34;8313
212;1245
323239;8003
323299;1071
48;8184
323341;8142
10000222;8124
323341;569
210;1245
54;378
323341;123
1032;1406
231;8002
48;1422
5;932
20;8079
